Method,Top_K,Run_A,Run_B,Intersection,Kuncheva_Index
ANOVA,15,5,25,15,1.0
ANOVA,15,5,25,15,1.0
ANOVA,15,5,25,15,1.0
ANOVA,15,6,6,15,1.0
ANOVA,15,6,6,15,1.0
ANOVA,15,6,7,15,1.0
ANOVA,15,6,7,15,1.0
ANOVA,15,6,7,15,1.0
ANOVA,15,6,8,15,1.0
ANOVA,15,6,8,15,1.0
ANOVA,15,6,8,15,1.0
ANOVA,15,6,9,15,1.0
ANOVA,15,6,9,15,1.0
ANOVA,15,6,9,15,1.0
ANOVA,15,6,10,15,1.0
ANOVA,15,6,10,15,1.0
ANOVA,15,6,10,15,1.0
ANOVA,15,6,11,15,1.0
ANOVA,15,6,11,15,1.0
ANOVA,15,6,11,15,1.0
ANOVA,15,6,12,15,1.0
ANOVA,15,6,12,15,1.0
ANOVA,15,6,12,15,1.0
ANOVA,15,6,13,15,1.0
ANOVA,15,6,13,15,1.0
ANOVA,15,6,13,15,1.0
ANOVA,15,6,14,15,1.0
ANOVA,15,6,14,15,1.0
ANOVA,15,6,14,15,1.0
ANOVA,15,6,15,15,1.0
ANOVA,15,6,15,15,1.0
ANOVA,15,6,15,15,1.0
ANOVA,15,6,16,15,1.0
ANOVA,15,6,16,15,1.0
ANOVA,15,6,16,15,1.0
ANOVA,15,6,17,15,1.0
ANOVA,15,6,17,15,1.0
ANOVA,15,6,17,15,1.0
ANOVA,15,6,18,15,1.0
ANOVA,15,6,18,15,1.0
ANOVA,15,6,18,15,1.0
ANOVA,15,6,19,15,1.0
ANOVA,15,6,19,15,1.0
ANOVA,15,6,19,15,1.0
ANOVA,15,6,20,15,1.0
ANOVA,15,6,20,15,1.0
ANOVA,15,6,20,15,1.0
ANOVA,15,6,21,15,1.0
ANOVA,15,6,21,15,1.0
ANOVA,15,6,21,15,1.0
ANOVA,15,6,22,15,1.0
ANOVA,15,6,22,15,1.0
ANOVA,15,6,22,15,1.0
ANOVA,15,6,23,15,1.0
ANOVA,15,6,23,15,1.0
ANOVA,15,6,23,15,1.0
ANOVA,15,6,24,15,1.0
ANOVA,15,6,24,15,1.0
ANOVA,15,6,24,15,1.0
ANOVA,15,6,25,15,1.0
ANOVA,15,6,25,15,1.0
ANOVA,15,6,25,15,1.0
ANOVA,15,6,6,15,1.0
ANOVA,15,6,7,15,1.0
ANOVA,15,6,7,15,1.0
ANOVA,15,6,7,15,1.0
ANOVA,15,6,8,15,1.0
ANOVA,15,6,8,15,1.0
ANOVA,15,6,8,15,1.0
ANOVA,15,6,9,15,1.0
ANOVA,15,6,9,15,1.0
ANOVA,15,6,9,15,1.0
ANOVA,15,6,10,15,1.0
ANOVA,15,6,10,15,1.0
ANOVA,15,6,10,15,1.0
ANOVA,15,6,11,15,1.0
ANOVA,15,6,11,15,1.0
ANOVA,15,6,11,15,1.0
ANOVA,15,6,12,15,1.0
ANOVA,15,6,12,15,1.0
ANOVA,15,6,12,15,1.0
ANOVA,15,6,13,15,1.0
ANOVA,15,6,13,15,1.0
ANOVA,15,6,13,15,1.0
ANOVA,15,6,14,15,1.0
ANOVA,15,6,14,15,1.0
ANOVA,15,6,14,15,1.0
ANOVA,15,6,15,15,1.0
ANOVA,15,6,15,15,1.0
ANOVA,15,6,15,15,1.0
ANOVA,15,6,16,15,1.0
ANOVA,15,6,16,15,1.0
ANOVA,15,6,16,15,1.0
ANOVA,15,6,17,15,1.0
ANOVA,15,6,17,15,1.0
ANOVA,15,6,17,15,1.0
ANOVA,15,6,18,15,1.0
ANOVA,15,6,18,15,1.0
ANOVA,15,6,18,15,1.0
ANOVA,15,6,19,15,1.0
ANOVA,15,6,19,15,1.0
ANOVA,15,6,19,15,1.0
ANOVA,15,6,20,15,1.0
ANOVA,15,6,20,15,1.0
ANOVA,15,6,20,15,1.0
ANOVA,15,6,21,15,1.0
ANOVA,15,6,21,15,1.0
ANOVA,15,6,21,15,1.0
ANOVA,15,6,22,15,1.0
ANOVA,15,6,22,15,1.0
ANOVA,15,6,22,15,1.0
ANOVA,15,6,23,15,1.0
ANOVA,15,6,23,15,1.0
ANOVA,15,6,23,15,1.0
ANOVA,15,6,24,15,1.0
ANOVA,15,6,24,15,1.0
ANOVA,15,6,24,15,1.0
ANOVA,15,6,25,15,1.0
ANOVA,15,6,25,15,1.0
ANOVA,15,6,25,15,1.0
ANOVA,15,6,7,15,1.0
ANOVA,15,6,7,15,1.0
ANOVA,15,6,7,15,1.0
ANOVA,15,6,8,15,1.0
ANOVA,15,6,8,15,1.0
ANOVA,15,6,8,15,1.0
ANOVA,15,6,9,15,1.0
ANOVA,15,6,9,15,1.0
ANOVA,15,6,9,15,1.0
ANOVA,15,6,10,15,1.0
ANOVA,15,6,10,15,1.0
ANOVA,15,6,10,15,1.0
ANOVA,15,6,11,15,1.0
ANOVA,15,6,11,15,1.0
ANOVA,15,6,11,15,1.0
ANOVA,15,6,12,15,1.0
ANOVA,15,6,12,15,1.0
ANOVA,15,6,12,15,1.0
ANOVA,15,6,13,15,1.0
ANOVA,15,6,13,15,1.0
ANOVA,15,6,13,15,1.0
ANOVA,15,6,14,15,1.0
ANOVA,15,6,14,15,1.0
ANOVA,15,6,14,15,1.0
ANOVA,15,6,15,15,1.0
ANOVA,15,6,15,15,1.0
ANOVA,15,6,15,15,1.0
ANOVA,15,6,16,15,1.0
ANOVA,15,6,16,15,1.0
ANOVA,15,6,16,15,1.0
ANOVA,15,6,17,15,1.0
ANOVA,15,6,17,15,1.0
ANOVA,15,6,17,15,1.0
ANOVA,15,6,18,15,1.0
ANOVA,15,6,18,15,1.0
ANOVA,15,6,18,15,1.0
ANOVA,15,6,19,15,1.0
ANOVA,15,6,19,15,1.0
ANOVA,15,6,19,15,1.0
ANOVA,15,6,20,15,1.0
ANOVA,15,6,20,15,1.0
ANOVA,15,6,20,15,1.0
ANOVA,15,6,21,15,1.0
ANOVA,15,6,21,15,1.0
ANOVA,15,6,21,15,1.0
ANOVA,15,6,22,15,1.0
ANOVA,15,6,22,15,1.0
ANOVA,15,6,22,15,1.0
ANOVA,15,6,23,15,1.0
ANOVA,15,6,23,15,1.0
ANOVA,15,6,23,15,1.0
ANOVA,15,6,24,15,1.0
ANOVA,15,6,24,15,1.0
ANOVA,15,6,24,15,1.0
ANOVA,15,6,25,15,1.0
ANOVA,15,6,25,15,1.0
ANOVA,15,6,25,15,1.0
ANOVA,15,7,7,15,1.0
ANOVA,15,7,7,15,1.0
ANOVA,15,7,8,15,1.0
ANOVA,15,7,8,15,1.0
ANOVA,15,7,8,15,1.0
ANOVA,15,7,9,15,1.0
ANOVA,15,7,9,15,1.0
ANOVA,15,7,9,15,1.0
ANOVA,15,7,10,15,1.0
ANOVA,15,7,10,15,1.0
ANOVA,15,7,10,15,1.0
ANOVA,15,7,11,15,1.0
ANOVA,15,7,11,15,1.0
ANOVA,15,7,11,15,1.0
ANOVA,15,7,12,15,1.0
ANOVA,15,7,12,15,1.0
ANOVA,15,7,12,15,1.0
ANOVA,15,7,13,15,1.0
ANOVA,15,7,13,15,1.0
ANOVA,15,7,13,15,1.0
ANOVA,15,7,14,15,1.0
ANOVA,15,7,14,15,1.0
ANOVA,15,7,14,15,1.0
ANOVA,15,7,15,15,1.0
ANOVA,15,7,15,15,1.0
ANOVA,15,7,15,15,1.0
ANOVA,15,7,16,15,1.0
ANOVA,15,7,16,15,1.0
ANOVA,15,7,16,15,1.0
ANOVA,15,7,17,15,1.0
ANOVA,15,7,17,15,1.0
ANOVA,15,7,17,15,1.0
ANOVA,15,7,18,15,1.0
ANOVA,15,7,18,15,1.0
ANOVA,15,7,18,15,1.0
ANOVA,15,7,19,15,1.0
ANOVA,15,7,19,15,1.0
ANOVA,15,7,19,15,1.0
ANOVA,15,7,20,15,1.0
ANOVA,15,7,20,15,1.0
ANOVA,15,7,20,15,1.0
ANOVA,15,7,21,15,1.0
ANOVA,15,7,21,15,1.0
ANOVA,15,7,21,15,1.0
ANOVA,15,7,22,15,1.0
ANOVA,15,7,22,15,1.0
ANOVA,15,7,22,15,1.0
ANOVA,15,7,23,15,1.0
ANOVA,15,7,23,15,1.0
ANOVA,15,7,23,15,1.0
ANOVA,15,7,24,15,1.0
ANOVA,15,7,24,15,1.0
ANOVA,15,7,24,15,1.0
ANOVA,15,7,25,15,1.0
ANOVA,15,7,25,15,1.0
ANOVA,15,7,25,15,1.0
ANOVA,15,7,7,15,1.0
ANOVA,15,7,8,15,1.0
ANOVA,15,7,8,15,1.0
ANOVA,15,7,8,15,1.0
ANOVA,15,7,9,15,1.0
ANOVA,15,7,9,15,1.0
ANOVA,15,7,9,15,1.0
ANOVA,15,7,10,15,1.0
ANOVA,15,7,10,15,1.0
ANOVA,15,7,10,15,1.0
ANOVA,15,7,11,15,1.0
ANOVA,15,7,11,15,1.0
ANOVA,15,7,11,15,1.0
ANOVA,15,7,12,15,1.0
ANOVA,15,7,12,15,1.0
ANOVA,15,7,12,15,1.0
ANOVA,15,7,13,15,1.0
ANOVA,15,7,13,15,1.0
ANOVA,15,7,13,15,1.0
ANOVA,15,7,14,15,1.0
ANOVA,15,7,14,15,1.0
ANOVA,15,7,14,15,1.0
ANOVA,15,7,15,15,1.0
ANOVA,15,7,15,15,1.0
ANOVA,15,7,15,15,1.0
ANOVA,15,7,16,15,1.0
ANOVA,15,7,16,15,1.0
ANOVA,15,7,16,15,1.0
ANOVA,15,7,17,15,1.0
ANOVA,15,7,17,15,1.0
ANOVA,15,7,17,15,1.0
ANOVA,15,7,18,15,1.0
ANOVA,15,7,18,15,1.0
ANOVA,15,7,18,15,1.0
ANOVA,15,7,19,15,1.0
ANOVA,15,7,19,15,1.0
ANOVA,15,7,19,15,1.0
ANOVA,15,7,20,15,1.0
ANOVA,15,7,20,15,1.0
ANOVA,15,7,20,15,1.0
ANOVA,15,7,21,15,1.0
ANOVA,15,7,21,15,1.0
ANOVA,15,7,21,15,1.0
ANOVA,15,7,22,15,1.0
ANOVA,15,7,22,15,1.0
ANOVA,15,7,22,15,1.0
ANOVA,15,7,23,15,1.0
ANOVA,15,7,23,15,1.0
ANOVA,15,7,23,15,1.0
ANOVA,15,7,24,15,1.0
ANOVA,15,7,24,15,1.0
ANOVA,15,7,24,15,1.0
ANOVA,15,7,25,15,1.0
ANOVA,15,7,25,15,1.0
ANOVA,15,7,25,15,1.0
ANOVA,15,7,8,15,1.0
ANOVA,15,7,8,15,1.0
ANOVA,15,7,8,15,1.0
ANOVA,15,7,9,15,1.0
ANOVA,15,7,9,15,1.0
ANOVA,15,7,9,15,1.0
ANOVA,15,7,10,15,1.0
ANOVA,15,7,10,15,1.0
ANOVA,15,7,10,15,1.0
ANOVA,15,7,11,15,1.0
ANOVA,15,7,11,15,1.0
ANOVA,15,7,11,15,1.0
ANOVA,15,7,12,15,1.0
ANOVA,15,7,12,15,1.0
ANOVA,15,7,12,15,1.0
ANOVA,15,7,13,15,1.0
ANOVA,15,7,13,15,1.0
ANOVA,15,7,13,15,1.0
ANOVA,15,7,14,15,1.0
ANOVA,15,7,14,15,1.0
ANOVA,15,7,14,15,1.0
ANOVA,15,7,15,15,1.0
ANOVA,15,7,15,15,1.0
ANOVA,15,7,15,15,1.0
ANOVA,15,7,16,15,1.0
ANOVA,15,7,16,15,1.0
ANOVA,15,7,16,15,1.0
ANOVA,15,7,17,15,1.0
ANOVA,15,7,17,15,1.0
ANOVA,15,7,17,15,1.0
ANOVA,15,7,18,15,1.0
ANOVA,15,7,18,15,1.0
ANOVA,15,7,18,15,1.0
ANOVA,15,7,19,15,1.0
ANOVA,15,7,19,15,1.0
ANOVA,15,7,19,15,1.0
ANOVA,15,7,20,15,1.0
ANOVA,15,7,20,15,1.0
ANOVA,15,7,20,15,1.0
ANOVA,15,7,21,15,1.0
ANOVA,15,7,21,15,1.0
ANOVA,15,7,21,15,1.0
ANOVA,15,7,22,15,1.0
ANOVA,15,7,22,15,1.0
ANOVA,15,7,22,15,1.0
ANOVA,15,7,23,15,1.0
ANOVA,15,7,23,15,1.0
ANOVA,15,7,23,15,1.0
ANOVA,15,7,24,15,1.0
ANOVA,15,7,24,15,1.0
ANOVA,15,7,24,15,1.0
ANOVA,15,7,25,15,1.0
ANOVA,15,7,25,15,1.0
ANOVA,15,7,25,15,1.0
ANOVA,15,8,8,15,1.0
ANOVA,15,8,8,15,1.0
ANOVA,15,8,9,15,1.0
ANOVA,15,8,9,15,1.0
ANOVA,15,8,9,15,1.0
ANOVA,15,8,10,15,1.0
ANOVA,15,8,10,15,1.0
ANOVA,15,8,10,15,1.0
ANOVA,15,8,11,15,1.0
ANOVA,15,8,11,15,1.0
ANOVA,15,8,11,15,1.0
ANOVA,15,8,12,15,1.0
ANOVA,15,8,12,15,1.0
ANOVA,15,8,12,15,1.0
ANOVA,15,8,13,15,1.0
ANOVA,15,8,13,15,1.0
ANOVA,15,8,13,15,1.0
ANOVA,15,8,14,15,1.0
ANOVA,15,8,14,15,1.0
ANOVA,15,8,14,15,1.0
ANOVA,15,8,15,15,1.0
ANOVA,15,8,15,15,1.0
ANOVA,15,8,15,15,1.0
ANOVA,15,8,16,15,1.0
ANOVA,15,8,16,15,1.0
ANOVA,15,8,16,15,1.0
ANOVA,15,8,17,15,1.0
ANOVA,15,8,17,15,1.0
ANOVA,15,8,17,15,1.0
ANOVA,15,8,18,15,1.0
ANOVA,15,8,18,15,1.0
ANOVA,15,8,18,15,1.0
ANOVA,15,8,19,15,1.0
ANOVA,15,8,19,15,1.0
ANOVA,15,8,19,15,1.0
ANOVA,15,8,20,15,1.0
ANOVA,15,8,20,15,1.0
ANOVA,15,8,20,15,1.0
ANOVA,15,8,21,15,1.0
ANOVA,15,8,21,15,1.0
ANOVA,15,8,21,15,1.0
ANOVA,15,8,22,15,1.0
ANOVA,15,8,22,15,1.0
ANOVA,15,8,22,15,1.0
ANOVA,15,8,23,15,1.0
ANOVA,15,8,23,15,1.0
ANOVA,15,8,23,15,1.0
ANOVA,15,8,24,15,1.0
ANOVA,15,8,24,15,1.0
ANOVA,15,8,24,15,1.0
ANOVA,15,8,25,15,1.0
ANOVA,15,8,25,15,1.0
ANOVA,15,8,25,15,1.0
ANOVA,15,8,8,15,1.0
ANOVA,15,8,9,15,1.0
ANOVA,15,8,9,15,1.0
ANOVA,15,8,9,15,1.0
ANOVA,15,8,10,15,1.0
ANOVA,15,8,10,15,1.0
ANOVA,15,8,10,15,1.0
ANOVA,15,8,11,15,1.0
ANOVA,15,8,11,15,1.0
ANOVA,15,8,11,15,1.0
ANOVA,15,8,12,15,1.0
ANOVA,15,8,12,15,1.0
ANOVA,15,8,12,15,1.0
ANOVA,15,8,13,15,1.0
ANOVA,15,8,13,15,1.0
ANOVA,15,8,13,15,1.0
ANOVA,15,8,14,15,1.0
ANOVA,15,8,14,15,1.0
ANOVA,15,8,14,15,1.0
ANOVA,15,8,15,15,1.0
ANOVA,15,8,15,15,1.0
ANOVA,15,8,15,15,1.0
ANOVA,15,8,16,15,1.0
ANOVA,15,8,16,15,1.0
ANOVA,15,8,16,15,1.0
ANOVA,15,8,17,15,1.0
ANOVA,15,8,17,15,1.0
ANOVA,15,8,17,15,1.0
ANOVA,15,8,18,15,1.0
ANOVA,15,8,18,15,1.0
ANOVA,15,8,18,15,1.0
ANOVA,15,8,19,15,1.0
ANOVA,15,8,19,15,1.0
ANOVA,15,8,19,15,1.0
ANOVA,15,8,20,15,1.0
ANOVA,15,8,20,15,1.0
ANOVA,15,8,20,15,1.0
ANOVA,15,8,21,15,1.0
ANOVA,15,8,21,15,1.0
ANOVA,15,8,21,15,1.0
ANOVA,15,8,22,15,1.0
ANOVA,15,8,22,15,1.0
ANOVA,15,8,22,15,1.0
ANOVA,15,8,23,15,1.0
ANOVA,15,8,23,15,1.0
ANOVA,15,8,23,15,1.0
ANOVA,15,8,24,15,1.0
ANOVA,15,8,24,15,1.0
ANOVA,15,8,24,15,1.0
ANOVA,15,8,25,15,1.0
ANOVA,15,8,25,15,1.0
ANOVA,15,8,25,15,1.0
ANOVA,15,8,9,15,1.0
ANOVA,15,8,9,15,1.0
ANOVA,15,8,9,15,1.0
ANOVA,15,8,10,15,1.0
ANOVA,15,8,10,15,1.0
ANOVA,15,8,10,15,1.0
ANOVA,15,8,11,15,1.0
ANOVA,15,8,11,15,1.0
ANOVA,15,8,11,15,1.0
ANOVA,15,8,12,15,1.0
ANOVA,15,8,12,15,1.0
ANOVA,15,8,12,15,1.0
ANOVA,15,8,13,15,1.0
ANOVA,15,8,13,15,1.0
ANOVA,15,8,13,15,1.0
ANOVA,15,8,14,15,1.0
ANOVA,15,8,14,15,1.0
ANOVA,15,8,14,15,1.0
ANOVA,15,8,15,15,1.0
ANOVA,15,8,15,15,1.0
ANOVA,15,8,15,15,1.0
ANOVA,15,8,16,15,1.0
ANOVA,15,8,16,15,1.0
ANOVA,15,8,16,15,1.0
ANOVA,15,8,17,15,1.0
ANOVA,15,8,17,15,1.0
ANOVA,15,8,17,15,1.0
ANOVA,15,8,18,15,1.0
ANOVA,15,8,18,15,1.0
ANOVA,15,8,18,15,1.0
ANOVA,15,8,19,15,1.0
ANOVA,15,8,19,15,1.0
ANOVA,15,8,19,15,1.0
ANOVA,15,8,20,15,1.0
ANOVA,15,8,20,15,1.0
ANOVA,15,8,20,15,1.0
ANOVA,15,8,21,15,1.0
ANOVA,15,8,21,15,1.0
ANOVA,15,8,21,15,1.0
ANOVA,15,8,22,15,1.0
ANOVA,15,8,22,15,1.0
ANOVA,15,8,22,15,1.0
ANOVA,15,8,23,15,1.0
ANOVA,15,8,23,15,1.0
ANOVA,15,8,23,15,1.0
ANOVA,15,8,24,15,1.0
ANOVA,15,8,24,15,1.0
ANOVA,15,8,24,15,1.0
ANOVA,15,8,25,15,1.0
ANOVA,15,8,25,15,1.0
ANOVA,15,8,25,15,1.0
ANOVA,15,9,9,15,1.0
ANOVA,15,9,9,15,1.0
ANOVA,15,9,10,15,1.0
ANOVA,15,9,10,15,1.0
ANOVA,15,9,10,15,1.0
ANOVA,15,9,11,15,1.0
ANOVA,15,9,11,15,1.0
ANOVA,15,9,11,15,1.0
ANOVA,15,9,12,15,1.0
ANOVA,15,9,12,15,1.0
ANOVA,15,9,12,15,1.0
ANOVA,15,9,13,15,1.0
ANOVA,15,9,13,15,1.0
ANOVA,15,9,13,15,1.0
ANOVA,15,9,14,15,1.0
ANOVA,15,9,14,15,1.0
ANOVA,15,9,14,15,1.0
ANOVA,15,9,15,15,1.0
ANOVA,15,9,15,15,1.0
ANOVA,15,9,15,15,1.0
ANOVA,15,9,16,15,1.0
ANOVA,15,9,16,15,1.0
ANOVA,15,9,16,15,1.0
ANOVA,15,9,17,15,1.0
ANOVA,15,9,17,15,1.0
ANOVA,15,9,17,15,1.0
ANOVA,15,9,18,15,1.0
ANOVA,15,9,18,15,1.0
ANOVA,15,9,18,15,1.0
ANOVA,15,9,19,15,1.0
ANOVA,15,9,19,15,1.0
ANOVA,15,9,19,15,1.0
ANOVA,15,9,20,15,1.0
ANOVA,15,9,20,15,1.0
ANOVA,15,9,20,15,1.0
ANOVA,15,9,21,15,1.0
ANOVA,15,9,21,15,1.0
ANOVA,15,9,21,15,1.0
ANOVA,15,9,22,15,1.0
ANOVA,15,9,22,15,1.0
ANOVA,15,9,22,15,1.0
ANOVA,15,9,23,15,1.0
ANOVA,15,9,23,15,1.0
ANOVA,15,9,23,15,1.0
ANOVA,15,9,24,15,1.0
ANOVA,15,9,24,15,1.0
ANOVA,15,9,24,15,1.0
ANOVA,15,9,25,15,1.0
ANOVA,15,9,25,15,1.0
ANOVA,15,9,25,15,1.0
ANOVA,15,9,9,15,1.0
ANOVA,15,9,10,15,1.0
ANOVA,15,9,10,15,1.0
ANOVA,15,9,10,15,1.0
ANOVA,15,9,11,15,1.0
ANOVA,15,9,11,15,1.0
ANOVA,15,9,11,15,1.0
ANOVA,15,9,12,15,1.0
ANOVA,15,9,12,15,1.0
ANOVA,15,9,12,15,1.0
ANOVA,15,9,13,15,1.0
ANOVA,15,9,13,15,1.0
ANOVA,15,9,13,15,1.0
ANOVA,15,9,14,15,1.0
ANOVA,15,9,14,15,1.0
ANOVA,15,9,14,15,1.0
ANOVA,15,9,15,15,1.0
ANOVA,15,9,15,15,1.0
ANOVA,15,9,15,15,1.0
ANOVA,15,9,16,15,1.0
ANOVA,15,9,16,15,1.0
ANOVA,15,9,16,15,1.0
ANOVA,15,9,17,15,1.0
ANOVA,15,9,17,15,1.0
ANOVA,15,9,17,15,1.0
ANOVA,15,9,18,15,1.0
ANOVA,15,9,18,15,1.0
ANOVA,15,9,18,15,1.0
ANOVA,15,9,19,15,1.0
ANOVA,15,9,19,15,1.0
ANOVA,15,9,19,15,1.0
ANOVA,15,9,20,15,1.0
ANOVA,15,9,20,15,1.0
ANOVA,15,9,20,15,1.0
ANOVA,15,9,21,15,1.0
ANOVA,15,9,21,15,1.0
ANOVA,15,9,21,15,1.0
ANOVA,15,9,22,15,1.0
ANOVA,15,9,22,15,1.0
ANOVA,15,9,22,15,1.0
ANOVA,15,9,23,15,1.0
ANOVA,15,9,23,15,1.0
ANOVA,15,9,23,15,1.0
ANOVA,15,9,24,15,1.0
ANOVA,15,9,24,15,1.0
ANOVA,15,9,24,15,1.0
ANOVA,15,9,25,15,1.0
ANOVA,15,9,25,15,1.0
ANOVA,15,9,25,15,1.0
ANOVA,15,9,10,15,1.0
ANOVA,15,9,10,15,1.0
ANOVA,15,9,10,15,1.0
ANOVA,15,9,11,15,1.0
ANOVA,15,9,11,15,1.0
ANOVA,15,9,11,15,1.0
ANOVA,15,9,12,15,1.0
ANOVA,15,9,12,15,1.0
ANOVA,15,9,12,15,1.0
ANOVA,15,9,13,15,1.0
ANOVA,15,9,13,15,1.0
ANOVA,15,9,13,15,1.0
ANOVA,15,9,14,15,1.0
ANOVA,15,9,14,15,1.0
ANOVA,15,9,14,15,1.0
ANOVA,15,9,15,15,1.0
ANOVA,15,9,15,15,1.0
ANOVA,15,9,15,15,1.0
ANOVA,15,9,16,15,1.0
ANOVA,15,9,16,15,1.0
ANOVA,15,9,16,15,1.0
ANOVA,15,9,17,15,1.0
ANOVA,15,9,17,15,1.0
ANOVA,15,9,17,15,1.0
ANOVA,15,9,18,15,1.0
ANOVA,15,9,18,15,1.0
ANOVA,15,9,18,15,1.0
ANOVA,15,9,19,15,1.0
ANOVA,15,9,19,15,1.0
ANOVA,15,9,19,15,1.0
ANOVA,15,9,20,15,1.0
ANOVA,15,9,20,15,1.0
ANOVA,15,9,20,15,1.0
ANOVA,15,9,21,15,1.0
ANOVA,15,9,21,15,1.0
ANOVA,15,9,21,15,1.0
ANOVA,15,9,22,15,1.0
ANOVA,15,9,22,15,1.0
ANOVA,15,9,22,15,1.0
ANOVA,15,9,23,15,1.0
ANOVA,15,9,23,15,1.0
ANOVA,15,9,23,15,1.0
ANOVA,15,9,24,15,1.0
ANOVA,15,9,24,15,1.0
ANOVA,15,9,24,15,1.0
ANOVA,15,9,25,15,1.0
ANOVA,15,9,25,15,1.0
ANOVA,15,9,25,15,1.0
ANOVA,15,10,10,15,1.0
ANOVA,15,10,10,15,1.0
ANOVA,15,10,11,15,1.0
ANOVA,15,10,11,15,1.0
ANOVA,15,10,11,15,1.0
ANOVA,15,10,12,15,1.0
ANOVA,15,10,12,15,1.0
ANOVA,15,10,12,15,1.0
ANOVA,15,10,13,15,1.0
ANOVA,15,10,13,15,1.0
ANOVA,15,10,13,15,1.0
ANOVA,15,10,14,15,1.0
ANOVA,15,10,14,15,1.0
ANOVA,15,10,14,15,1.0
ANOVA,15,10,15,15,1.0
ANOVA,15,10,15,15,1.0
ANOVA,15,10,15,15,1.0
ANOVA,15,10,16,15,1.0
ANOVA,15,10,16,15,1.0
ANOVA,15,10,16,15,1.0
ANOVA,15,10,17,15,1.0
ANOVA,15,10,17,15,1.0
ANOVA,15,10,17,15,1.0
ANOVA,15,10,18,15,1.0
ANOVA,15,10,18,15,1.0
ANOVA,15,10,18,15,1.0
ANOVA,15,10,19,15,1.0
ANOVA,15,10,19,15,1.0
ANOVA,15,10,19,15,1.0
ANOVA,15,10,20,15,1.0
ANOVA,15,10,20,15,1.0
ANOVA,15,10,20,15,1.0
ANOVA,15,10,21,15,1.0
ANOVA,15,10,21,15,1.0
ANOVA,15,10,21,15,1.0
ANOVA,15,10,22,15,1.0
ANOVA,15,10,22,15,1.0
ANOVA,15,10,22,15,1.0
ANOVA,15,10,23,15,1.0
ANOVA,15,10,23,15,1.0
ANOVA,15,10,23,15,1.0
ANOVA,15,10,24,15,1.0
ANOVA,15,10,24,15,1.0
ANOVA,15,10,24,15,1.0
ANOVA,15,10,25,15,1.0
ANOVA,15,10,25,15,1.0
ANOVA,15,10,25,15,1.0
ANOVA,15,10,10,15,1.0
ANOVA,15,10,11,15,1.0
ANOVA,15,10,11,15,1.0
ANOVA,15,10,11,15,1.0
ANOVA,15,10,12,15,1.0
ANOVA,15,10,12,15,1.0
ANOVA,15,10,12,15,1.0
ANOVA,15,10,13,15,1.0
ANOVA,15,10,13,15,1.0
ANOVA,15,10,13,15,1.0
ANOVA,15,10,14,15,1.0
ANOVA,15,10,14,15,1.0
ANOVA,15,10,14,15,1.0
ANOVA,15,10,15,15,1.0
ANOVA,15,10,15,15,1.0
ANOVA,15,10,15,15,1.0
ANOVA,15,10,16,15,1.0
ANOVA,15,10,16,15,1.0
ANOVA,15,10,16,15,1.0
ANOVA,15,10,17,15,1.0
ANOVA,15,10,17,15,1.0
ANOVA,15,10,17,15,1.0
ANOVA,15,10,18,15,1.0
ANOVA,15,10,18,15,1.0
ANOVA,15,10,18,15,1.0
ANOVA,15,10,19,15,1.0
ANOVA,15,10,19,15,1.0
ANOVA,15,10,19,15,1.0
ANOVA,15,10,20,15,1.0
ANOVA,15,10,20,15,1.0
ANOVA,15,10,20,15,1.0
ANOVA,15,10,21,15,1.0
ANOVA,15,10,21,15,1.0
ANOVA,15,10,21,15,1.0
ANOVA,15,10,22,15,1.0
ANOVA,15,10,22,15,1.0
ANOVA,15,10,22,15,1.0
ANOVA,15,10,23,15,1.0
ANOVA,15,10,23,15,1.0
ANOVA,15,10,23,15,1.0
ANOVA,15,10,24,15,1.0
ANOVA,15,10,24,15,1.0
ANOVA,15,10,24,15,1.0
ANOVA,15,10,25,15,1.0
ANOVA,15,10,25,15,1.0
ANOVA,15,10,25,15,1.0
ANOVA,15,10,11,15,1.0
ANOVA,15,10,11,15,1.0
ANOVA,15,10,11,15,1.0
ANOVA,15,10,12,15,1.0
ANOVA,15,10,12,15,1.0
ANOVA,15,10,12,15,1.0
ANOVA,15,10,13,15,1.0
ANOVA,15,10,13,15,1.0
ANOVA,15,10,13,15,1.0
ANOVA,15,10,14,15,1.0
ANOVA,15,10,14,15,1.0
ANOVA,15,10,14,15,1.0
ANOVA,15,10,15,15,1.0
ANOVA,15,10,15,15,1.0
ANOVA,15,10,15,15,1.0
ANOVA,15,10,16,15,1.0
ANOVA,15,10,16,15,1.0
ANOVA,15,10,16,15,1.0
ANOVA,15,10,17,15,1.0
ANOVA,15,10,17,15,1.0
ANOVA,15,10,17,15,1.0
ANOVA,15,10,18,15,1.0
ANOVA,15,10,18,15,1.0
ANOVA,15,10,18,15,1.0
ANOVA,15,10,19,15,1.0
ANOVA,15,10,19,15,1.0
ANOVA,15,10,19,15,1.0
ANOVA,15,10,20,15,1.0
ANOVA,15,10,20,15,1.0
ANOVA,15,10,20,15,1.0
ANOVA,15,10,21,15,1.0
ANOVA,15,10,21,15,1.0
ANOVA,15,10,21,15,1.0
ANOVA,15,10,22,15,1.0
ANOVA,15,10,22,15,1.0
ANOVA,15,10,22,15,1.0
ANOVA,15,10,23,15,1.0
