Fold,Method,Top_K,Model,Accuracy,Precision,Recall,F1,ROC_AUC,Selected_Features
1,RF + DODA,5,XGBoost,0.9385964912280702,0.9848484848484849,0.9154929577464789,0.948905109489051,0.9967245332459875,"worst area, worst concave points, worst perimeter, mean concave points, worst radius"
2,RF + DODA,5,Logistic Regression,0.9210526315789473,0.918918918918919,0.9577464788732394,0.9379310344827586,0.9777268260727154,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter"
2,RF + DODA,5,Random Forest,0.9122807017543859,0.9066666666666666,0.9577464788732394,0.9315068493150684,0.9695381591876842,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter"
2,RF + DODA,5,XGBoost,0.9122807017543859,0.9178082191780822,0.9436619718309859,0.9305555555555556,0.9503766786767114,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter"
3,RF + DODA,5,Logistic Regression,0.9473684210526315,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9791666666666666,"worst area, worst concave points, worst perimeter, worst radius, mean concave points"
3,RF + DODA,5,Random Forest,0.9649122807017544,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9728835978835979,"worst area, worst concave points, worst perimeter, worst radius, mean concave points"
3,RF + DODA,5,XGBoost,0.9210526315789473,0.9315068493150684,0.9444444444444444,0.9379310344827586,0.957010582010582,"worst area, worst concave points, worst perimeter, worst radius, mean concave points"
4,RF + DODA,5,Logistic Regression,0.956140350877193,1.0,0.9305555555555556,0.9640287769784173,0.9937169312169312,"worst area, worst concave points, mean concave points, worst perimeter, worst radius"
4,RF + DODA,5,Random Forest,0.9298245614035088,0.9848484848484849,0.9027777777777778,0.9420289855072463,0.9892526455026455,"worst area, worst concave points, mean concave points, worst perimeter, worst radius"
4,RF + DODA,5,XGBoost,0.9298245614035088,0.9848484848484849,0.9027777777777778,0.9420289855072463,0.9837962962962963,"worst area, worst concave points, mean concave points, worst perimeter, worst radius"
5,RF + DODA,5,Logistic Regression,0.9734513274336283,0.9722222222222222,0.9859154929577465,0.9790209790209791,0.9969818913480886,"worst area, worst concave points, worst perimeter, mean concave points, mean concavity"
5,RF + DODA,5,Random Forest,0.9646017699115044,0.958904109589041,0.9859154929577465,0.9722222222222222,0.977867203219316,"worst area, worst concave points, worst perimeter, mean concave points, mean concavity"
5,RF + DODA,5,XGBoost,0.9646017699115044,0.958904109589041,0.9859154929577465,0.9722222222222222,0.9825620389000671,"worst area, worst concave points, worst perimeter, mean concave points, mean concavity"
1,RF + DODA,10,Logistic Regression,0.9298245614035088,1.0,0.8873239436619719,0.9402985074626866,0.99737962659679,"worst area, worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean radius, mean area, worst concavity, mean concavity"
1,RF + DODA,10,Random Forest,0.956140350877193,0.9852941176470589,0.9436619718309859,0.9640287769784173,0.9975433999344907,"worst area, worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean radius, mean area, worst concavity, mean concavity"
1,RF + DODA,10,XGBoost,0.956140350877193,0.9852941176470589,0.9436619718309859,0.9640287769784173,0.9963969865705863,"worst area, worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean radius, mean area, worst concavity, mean concavity"
2,RF + DODA,10,Logistic Regression,0.9385964912280702,0.9444444444444444,0.9577464788732394,0.951048951048951,0.9796921061251228,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter, worst radius, mean area, mean concavity, mean radius, worst concavity"
2,RF + DODA,10,Random Forest,0.9298245614035088,0.9315068493150684,0.9577464788732394,0.9444444444444444,0.9710121192269898,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter, worst radius, mean area, mean concavity, mean radius, worst concavity"
2,RF + DODA,10,XGBoost,0.9122807017543859,0.9178082191780822,0.9436619718309859,0.9305555555555556,0.951850638716017,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter, worst radius, mean area, mean concavity, mean radius, worst concavity"
3,RF + DODA,10,Logistic Regression,0.9473684210526315,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9781746031746031,"worst area, worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, mean concavity, mean area, worst concavity, mean radius"
3,RF + DODA,10,Random Forest,0.956140350877193,0.958904109589041,0.9722222222222222,0.9655172413793104,0.9747023809523809,"worst area, worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, mean concavity, mean area, worst concavity, mean radius"
3,RF + DODA,10,XGBoost,0.9385964912280702,0.9333333333333333,0.9722222222222222,0.9523809523809523,0.9699074074074073,"worst area, worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, mean concavity, mean area, worst concavity, mean radius"
4,RF + DODA,10,Logistic Regression,0.9385964912280702,1.0,0.9027777777777778,0.948905109489051,0.9953703703703703,"worst area, worst concave points, mean concave points, worst perimeter, worst radius, mean concavity, mean perimeter, mean area, mean radius, worst concavity"
4,RF + DODA,10,Random Forest,0.9298245614035088,0.9848484848484849,0.9027777777777778,0.9420289855072463,0.9927248677248677,"worst area, worst concave points, mean concave points, worst perimeter, worst radius, mean concavity, mean perimeter, mean area, mean radius, worst concavity"
4,RF + DODA,10,XGBoost,0.9122807017543859,0.9696969696969697,0.8888888888888888,0.927536231884058,0.9867724867724866,"worst area, worst concave points, mean concave points, worst perimeter, worst radius, mean concavity, mean perimeter, mean area, mean radius, worst concavity"
5,RF + DODA,10,Logistic Regression,0.9646017699115044,0.958904109589041,0.9859154929577465,0.9722222222222222,0.9969818913480886,"worst area, worst concave points, worst perimeter, mean concave points, mean concavity, worst radius, mean perimeter, mean area, worst concavity, mean radius"
5,RF + DODA,10,Random Forest,0.9557522123893806,0.9583333333333334,0.971830985915493,0.965034965034965,0.9867538564721663,"worst area, worst concave points, worst perimeter, mean concave points, mean concavity, worst radius, mean perimeter, mean area, worst concavity, mean radius"
5,RF + DODA,10,XGBoost,0.9646017699115044,0.958904109589041,0.9859154929577465,0.9722222222222222,0.9788732394366197,"worst area, worst concave points, worst perimeter, mean concave points, mean concavity, worst radius, mean perimeter, mean area, worst concavity, mean radius"
1,RF + DODA,15,Logistic Regression,0.9385964912280702,0.9848484848484849,0.9154929577464789,0.948905109489051,0.99737962659679,"worst area, worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean radius, mean area, worst concavity, mean concavity, area error, worst compactness, worst texture, mean texture, mean compactness"
1,RF + DODA,15,Random Forest,0.956140350877193,1.0,0.9295774647887324,0.9635036496350365,0.9981984932852932,"worst area, worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean radius, mean area, worst concavity, mean concavity, area error, worst compactness, worst texture, mean texture, mean compactness"
1,RF + DODA,15,XGBoost,0.956140350877193,0.9852941176470589,0.9436619718309859,0.9640287769784173,0.9970520799213888,"worst area, worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean radius, mean area, worst concavity, mean concavity, area error, worst compactness, worst texture, mean texture, mean compactness"
2,RF + DODA,15,Logistic Regression,0.9649122807017544,0.958904109589041,0.9859154929577465,0.9722222222222222,0.99475925319358,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter, worst radius, mean area, mean concavity, mean radius, worst concavity, area error, worst compactness, mean compactness, worst texture, radius error"
2,RF + DODA,15,Random Forest,0.956140350877193,0.9583333333333334,0.971830985915493,0.965034965034965,0.9870619063216509,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter, worst radius, mean area, mean concavity, mean radius, worst concavity, area error, worst compactness, mean compactness, worst texture, radius error"
2,RF + DODA,15,XGBoost,0.9298245614035088,0.9315068493150684,0.9577464788732394,0.9444444444444444,0.9901735997379626,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter, worst radius, mean area, mean concavity, mean radius, worst concavity, area error, worst compactness, mean compactness, worst texture, radius error"
3,RF + DODA,15,Logistic Regression,0.9649122807017544,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9857804232804233,"worst area, worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, mean concavity, mean area, worst concavity, mean radius, area error, worst compactness, worst texture, mean compactness, mean texture"
3,RF + DODA,15,Random Forest,0.9736842105263158,0.96,1.0,0.9795918367346939,0.9834656084656085,"worst area, worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, mean concavity, mean area, worst concavity, mean radius, area error, worst compactness, worst texture, mean compactness, mean texture"
3,RF + DODA,15,XGBoost,0.9736842105263158,0.96,1.0,0.9795918367346939,0.9890873015873016,"worst area, worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, mean concavity, mean area, worst concavity, mean radius, area error, worst compactness, worst texture, mean compactness, mean texture"
4,RF + DODA,15,Logistic Regression,0.9649122807017544,1.0,0.9444444444444444,0.9714285714285714,0.9986772486772486,"worst area, worst concave points, mean concave points, worst perimeter, worst radius, mean concavity, mean perimeter, mean area, mean radius, worst concavity, area error, worst compactness, worst texture, mean compactness, radius error"
4,RF + DODA,15,Random Forest,0.9473684210526315,0.9852941176470589,0.9305555555555556,0.9571428571428572,0.9953703703703705,"worst area, worst concave points, mean concave points, worst perimeter, worst radius, mean concavity, mean perimeter, mean area, mean radius, worst concavity, area error, worst compactness, worst texture, mean compactness, radius error"
4,RF + DODA,15,XGBoost,0.9473684210526315,0.9852941176470589,0.9305555555555556,0.9571428571428572,0.9953703703703705,"worst area, worst concave points, mean concave points, worst perimeter, worst radius, mean concavity, mean perimeter, mean area, mean radius, worst concavity, area error, worst compactness, worst texture, mean compactness, radius error"
5,RF + DODA,15,Logistic Regression,0.9823008849557522,0.9726027397260274,1.0,0.9861111111111112,0.999664654594232,"worst area, worst concave points, worst perimeter, mean concave points, mean concavity, worst radius, mean perimeter, mean area, worst concavity, mean radius, worst compactness, area error, worst texture, mean compactness, radius error"
5,RF + DODA,15,Random Forest,0.9734513274336283,0.9722222222222222,0.9859154929577465,0.9790209790209791,0.9906103286384976,"worst area, worst concave points, worst perimeter, mean concave points, mean concavity, worst radius, mean perimeter, mean area, worst concavity, mean radius, worst compactness, area error, worst texture, mean compactness, radius error"
5,RF + DODA,15,XGBoost,0.9646017699115044,0.971830985915493,0.971830985915493,0.971830985915493,0.9932930918846412,"worst area, worst concave points, worst perimeter, mean concave points, mean concavity, worst radius, mean perimeter, mean area, worst concavity, mean radius, worst compactness, area error, worst texture, mean compactness, radius error"
1,RF + DODA,20,Logistic Regression,0.9649122807017544,1.0,0.9436619718309859,0.9710144927536232,0.9993449066491975,"worst area, worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean radius, mean area, worst concavity, mean concavity, area error, worst compactness, worst texture, mean texture, mean compactness, radius error, worst smoothness, perimeter error, worst symmetry, mean smoothness"
1,RF + DODA,20,Random Forest,0.9649122807017544,1.0,0.9436619718309859,0.9710144927536232,0.998689813298395,"worst area, worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean radius, mean area, worst concavity, mean concavity, area error, worst compactness, worst texture, mean texture, mean compactness, radius error, worst smoothness, perimeter error, worst symmetry, mean smoothness"
1,RF + DODA,20,XGBoost,0.9736842105263158,0.9857142857142858,0.971830985915493,0.9787234042553191,0.9983622666229938,"worst area, worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean radius, mean area, worst concavity, mean concavity, area error, worst compactness, worst texture, mean texture, mean compactness, radius error, worst smoothness, perimeter error, worst symmetry, mean smoothness"
2,RF + DODA,20,Logistic Regression,0.9736842105263158,0.9594594594594594,1.0,0.9793103448275862,0.9970520799213888,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter, worst radius, mean area, mean concavity, mean radius, worst concavity, area error, worst compactness, mean compactness, worst texture, radius error, worst symmetry, perimeter error, worst smoothness, mean texture, mean smoothness"
2,RF + DODA,20,Random Forest,0.9473684210526315,0.9452054794520548,0.971830985915493,0.9583333333333334,0.9886996396986572,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter, worst radius, mean area, mean concavity, mean radius, worst concavity, area error, worst compactness, mean compactness, worst texture, radius error, worst symmetry, perimeter error, worst smoothness, mean texture, mean smoothness"
