Run,Method,Top_K,Model,Accuracy,Precision,Recall,F1,ROC_AUC,Selected_Features
3,ANOVA,10,Random Forest,0.956140350877193,0.958904109589041,0.9722222222222222,0.9655172413793104,0.9742063492063492,"mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst radius, worst perimeter, worst area, worst concavity, worst concave points"
3,DODA,10,Random Forest,0.956140350877193,0.958904109589041,0.9722222222222222,0.9655172413793104,0.9733796296296297,"worst perimeter, worst concave points, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity"
3,ANOVA,10,XGBoost,0.9385964912280702,0.9452054794520548,0.9583333333333334,0.9517241379310345,0.9692460317460317,"mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst radius, worst perimeter, worst area, worst concavity, worst concave points"
3,DODA,10,XGBoost,0.9385964912280702,0.9333333333333333,0.9722222222222222,0.9523809523809523,0.9699074074074073,"worst perimeter, worst concave points, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity"
3,ANOVA,15,Logistic Regression,0.9298245614035088,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9831349206349207,"mean radius, mean perimeter, mean area, mean compactness, mean concavity, mean concave points, radius error, perimeter error, area error, worst radius, worst perimeter, worst area, worst compactness, worst concavity, worst concave points"
3,DODA,15,Logistic Regression,0.9298245614035088,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9831349206349207,"worst perimeter, worst concave points, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error"
3,ANOVA,15,Random Forest,0.956140350877193,0.9466666666666667,0.9861111111111112,0.9659863945578231,0.9829695767195767,"mean radius, mean perimeter, mean area, mean compactness, mean concavity, mean concave points, radius error, perimeter error, area error, worst radius, worst perimeter, worst area, worst compactness, worst concavity, worst concave points"
3,DODA,15,Random Forest,0.956140350877193,0.958904109589041,0.9722222222222222,0.9655172413793104,0.974537037037037,"worst perimeter, worst concave points, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error"
3,ANOVA,15,XGBoost,0.956140350877193,0.958904109589041,0.9722222222222222,0.9655172413793104,0.9818121693121693,"mean radius, mean perimeter, mean area, mean compactness, mean concavity, mean concave points, radius error, perimeter error, area error, worst radius, worst perimeter, worst area, worst compactness, worst concavity, worst concave points"
3,DODA,15,XGBoost,0.956140350877193,0.958904109589041,0.9722222222222222,0.9655172413793104,0.9824735449735449,"worst perimeter, worst concave points, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error"
3,ANOVA,20,Logistic Regression,0.9824561403508771,0.972972972972973,1.0,0.9863013698630136,0.9854497354497354,"mean radius, mean texture, mean perimeter, mean area, mean compactness, mean concavity, mean concave points, radius error, perimeter error, area error, concave points error, worst radius, worst texture, worst perimeter, worst area, worst smoothness, worst compactness, worst concavity, worst concave points, worst symmetry"
3,DODA,20,Logistic Regression,0.9824561403508771,0.972972972972973,1.0,0.9863013698630136,0.9854497354497354,"worst perimeter, worst concave points, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error, worst texture, worst symmetry, mean texture, worst smoothness, concave points error"
3,ANOVA,20,Random Forest,0.9649122807017544,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9885912698412698,"mean radius, mean texture, mean perimeter, mean area, mean compactness, mean concavity, mean concave points, radius error, perimeter error, area error, concave points error, worst radius, worst texture, worst perimeter, worst area, worst smoothness, worst compactness, worst concavity, worst concave points, worst symmetry"
3,DODA,20,Random Forest,0.956140350877193,0.9466666666666667,0.9861111111111112,0.9659863945578231,0.9866071428571428,"worst perimeter, worst concave points, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error, worst texture, worst symmetry, mean texture, worst smoothness, concave points error"
3,ANOVA,20,XGBoost,0.956140350877193,0.9466666666666667,0.9861111111111112,0.9659863945578231,0.9871031746031746,"mean radius, mean texture, mean perimeter, mean area, mean compactness, mean concavity, mean concave points, radius error, perimeter error, area error, concave points error, worst radius, worst texture, worst perimeter, worst area, worst smoothness, worst compactness, worst concavity, worst concave points, worst symmetry"
3,DODA,20,XGBoost,0.956140350877193,0.9466666666666667,0.9861111111111112,0.9659863945578231,0.9877645502645502,"worst perimeter, worst concave points, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error, worst texture, worst symmetry, mean texture, worst smoothness, concave points error"
