Run,Method,Top_K,Model,Accuracy,Precision,Recall,F1,ROC_AUC,Selected_Features
3,Boruta + DODA,15,Random Forest,0.9649122807017544,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9794973544973545,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture"
3,Boruta + DODA,15,XGBoost,0.956140350877193,0.958904109589041,0.9722222222222222,0.9655172413793104,0.9776785714285715,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture"
3,Boruta,20,Logistic Regression,0.956140350877193,0.9466666666666667,0.9861111111111112,0.9659863945578231,0.9880952380952381,"area error, concave points error, concavity error, mean area, mean compactness, mean concave points, mean concavity, mean perimeter, mean radius, mean smoothness, mean texture, perimeter error, radius error, worst area, worst compactness, worst concave points, worst concavity, worst fractal dimension, worst perimeter, worst radius"
3,Boruta,20,Random Forest,0.9649122807017544,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9766865079365079,"area error, concave points error, concavity error, mean area, mean compactness, mean concave points, mean concavity, mean perimeter, mean radius, mean smoothness, mean texture, perimeter error, radius error, worst area, worst compactness, worst concave points, worst concavity, worst fractal dimension, worst perimeter, worst radius"
3,Boruta,20,XGBoost,0.9649122807017544,0.9473684210526315,1.0,0.972972972972973,0.986111111111111,"area error, concave points error, concavity error, mean area, mean compactness, mean concave points, mean concavity, mean perimeter, mean radius, mean smoothness, mean texture, perimeter error, radius error, worst area, worst compactness, worst concave points, worst concavity, worst fractal dimension, worst perimeter, worst radius"
3,Boruta + DODA,20,Logistic Regression,0.9824561403508771,0.972972972972973,1.0,0.9863013698630136,0.9854497354497354,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
3,Boruta + DODA,20,Random Forest,0.9824561403508771,0.972972972972973,1.0,0.9863013698630136,0.9857804232804233,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
3,Boruta + DODA,20,XGBoost,0.9649122807017544,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9867724867724867,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
4,Boruta,5,Logistic Regression,0.8947368421052632,0.96875,0.8611111111111112,0.9117647058823529,0.9718915343915344,"area error, concave points error, concavity error, mean area, mean compactness"
4,Boruta,5,Random Forest,0.8771929824561403,0.9393939393939394,0.8611111111111112,0.8985507246376812,0.9672619047619048,"area error, concave points error, concavity error, mean area, mean compactness"
