Fold,Method,Top_K,Model,Accuracy,Precision,Recall,F1,ROC_AUC,Selected_Features
1,DODA,10,XGBoost,0.956140350877193,0.9852941176470589,0.9436619718309859,0.9640287769784173,0.9963969865705863,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity"
2,DODA,10,XGBoost,0.9210526315789473,0.9305555555555556,0.9436619718309859,0.9370629370629371,0.9557811988208319,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean concavity, mean area, worst concavity"
3,DODA,10,XGBoost,0.9385964912280702,0.9333333333333333,0.9722222222222222,0.9523809523809523,0.9699074074074073,"worst perimeter, worst concave points, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity"
4,DODA,10,XGBoost,0.9035087719298246,0.9552238805970149,0.8888888888888888,0.920863309352518,0.9847883597883598,"worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, worst area, mean radius, mean concavity, mean area, worst concavity"
5,DODA,10,XGBoost,0.9646017699115044,0.958904109589041,0.9859154929577465,0.9722222222222222,0.9782025486250838,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity"
1,DODA,15,Logistic Regression,0.956140350877193,1.0,0.9295774647887324,0.9635036496350365,0.998689813298395,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error"
2,DODA,15,Logistic Regression,0.9298245614035088,0.9436619718309859,0.9436619718309859,0.9436619718309859,0.9862430396331476,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean concavity, mean area, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error"
3,DODA,15,Logistic Regression,0.9298245614035088,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9831349206349207,"worst perimeter, worst concave points, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error"
4,DODA,15,Logistic Regression,0.9385964912280702,1.0,0.9027777777777778,0.948905109489051,0.9933862433862434,"worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, worst area, mean radius, mean concavity, mean area, worst concavity, worst compactness, mean compactness, perimeter error, radius error, area error"
5,DODA,15,Logistic Regression,0.9823008849557522,0.9726027397260274,1.0,0.9861111111111112,0.9973172367538564,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, area error, radius error, perimeter error"
1,DODA,15,Random Forest,0.956140350877193,0.9852941176470589,0.9436619718309859,0.9640287769784173,0.996069439895185,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error"
2,DODA,15,Random Forest,0.956140350877193,0.9714285714285714,0.9577464788732394,0.9645390070921985,0.983950212905339,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean concavity, mean area, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error"
3,DODA,15,Random Forest,0.956140350877193,0.958904109589041,0.9722222222222222,0.9655172413793104,0.974537037037037,"worst perimeter, worst concave points, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error"
4,DODA,15,Random Forest,0.9122807017543859,0.984375,0.875,0.9264705882352942,0.9920634920634921,"worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, worst area, mean radius, mean concavity, mean area, worst concavity, worst compactness, mean compactness, perimeter error, radius error, area error"
5,DODA,15,Random Forest,0.9557522123893806,0.9583333333333334,0.971830985915493,0.965034965034965,0.9914486921529175,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, area error, radius error, perimeter error"
1,DODA,15,XGBoost,0.9736842105263158,0.9857142857142858,0.971830985915493,0.9787234042553191,0.9967245332459875,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error"
2,DODA,15,XGBoost,0.9298245614035088,0.9436619718309859,0.9436619718309859,0.9436619718309859,0.9803471994759253,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean concavity, mean area, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error"
3,DODA,15,XGBoost,0.956140350877193,0.958904109589041,0.9722222222222222,0.9655172413793104,0.9824735449735449,"worst perimeter, worst concave points, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error"
4,DODA,15,XGBoost,0.9122807017543859,0.9428571428571428,0.9166666666666666,0.9295774647887324,0.9831349206349207,"worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, worst area, mean radius, mean concavity, mean area, worst concavity, worst compactness, mean compactness, perimeter error, radius error, area error"
5,DODA,15,XGBoost,0.9646017699115044,0.958904109589041,0.9859154929577465,0.9722222222222222,0.9835680751173709,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, area error, radius error, perimeter error"
