Fold,Method,Top_K,Model,Accuracy,Precision,Recall,F1,ROC_AUC,Selected_Features
5,Boruta + DODA,15,XGBoost,0.9823008849557522,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.9916163648558015,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture"
1,Boruta + DODA,20,Logistic Regression,0.9649122807017544,1.0,0.9436619718309859,0.9710144927536232,0.9993449066491975,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
2,Boruta + DODA,20,Logistic Regression,0.9736842105263158,0.9594594594594594,1.0,0.9793103448275862,0.9970520799213888,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
3,Boruta + DODA,20,Logistic Regression,0.9824561403508771,0.972972972972973,1.0,0.9863013698630136,0.9854497354497354,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
4,Boruta + DODA,20,Logistic Regression,0.9736842105263158,1.0,0.9583333333333334,0.9787234042553191,0.9996693121693121,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
5,Boruta + DODA,20,Logistic Regression,0.9911504424778761,0.9861111111111112,1.0,0.993006993006993,0.9986586183769282,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
1,Boruta + DODA,20,Random Forest,0.9649122807017544,1.0,0.9436619718309859,0.9710144927536232,0.9981984932852932,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
2,Boruta + DODA,20,Random Forest,0.9473684210526315,0.9452054794520548,0.971830985915493,0.9583333333333334,0.9785456927612184,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
3,Boruta + DODA,20,Random Forest,0.9824561403508771,0.972972972972973,1.0,0.9863013698630136,0.9857804232804233,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
4,Boruta + DODA,20,Random Forest,0.956140350877193,1.0,0.9305555555555556,0.9640287769784173,0.9950396825396826,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
5,Boruta + DODA,20,Random Forest,0.9734513274336283,0.9722222222222222,0.9859154929577465,0.9790209790209791,0.9921193829644533,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
1,Boruta + DODA,20,XGBoost,0.9736842105263158,0.9857142857142858,0.971830985915493,0.9787234042553191,0.9983622666229938,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
2,Boruta + DODA,20,XGBoost,0.9385964912280702,0.9324324324324325,0.971830985915493,0.9517241379310345,0.9931215198165739,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
3,Boruta + DODA,20,XGBoost,0.9649122807017544,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9867724867724867,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
4,Boruta + DODA,20,XGBoost,0.956140350877193,1.0,0.9305555555555556,0.9640287769784173,0.9983465608465608,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
5,Boruta + DODA,20,XGBoost,0.9734513274336283,0.9722222222222222,0.9859154929577465,0.9790209790209791,0.9906103286384976,"worst radius, worst perimeter, worst area, worst concavity, worst concave points, mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst compactness, mean compactness, worst texture, worst symmetry, mean texture, radius error, perimeter error, area error, worst smoothness, mean smoothness"
