Method,Top_K,Model,Accuracy_Mean,Accuracy_STD,Precision_Mean,Precision_STD,Recall_Mean,Recall_STD,F1_Mean,F1_STD,ROC_AUC_Mean,ROC_AUC_STD
LASSO,5,Logistic Regression,0.9592299332401801,0.012141333394924498,0.9700643489994865,0.018033477052031864,0.9652895148669797,0.01713326186942015,0.967453401325706,0.009585926642881312,0.9930427656377542,0.005587347504429589
LASSO,5,Random Forest,0.9574755472752677,0.013326628198607887,0.9666239132598736,0.022119297517126563,0.9663849765258216,0.022859907047822155,0.9661041467316732,0.010619339663713449,0.9909307611387532,0.006145679770636237
LASSO,5,XGBoost,0.9550131967085856,0.014647263870932695,0.9679391876856874,0.020173536344553933,0.9607668231611893,0.0261896522558637,0.9639278614759111,0.012126163545127768,0.9918228557390857,0.004886279657577881
LASSO,10,Logistic Regression,0.9687160378823164,0.01394983980628838,0.9723073362218645,0.01471397213918719,0.9781690140845071,0.013416967001315607,0.9751534738956263,0.01102760731587135,0.9952528131753483,0.003654864607029879
LASSO,10,Random Forest,0.9564260208042229,0.017089171224761997,0.9720636706429377,0.017487606369758053,0.958528951486698,0.027551273509420757,0.9649014395362169,0.014146248468659415,0.9925319271355957,0.004709023844326318
LASSO,10,XGBoost,0.9630957925787921,0.014337028758883383,0.9711870388364848,0.013866873010307545,0.9702973395931143,0.025936665644008174,0.9704434317089832,0.011969294980880124,0.9943358167956923,0.0034957884736050164
LASSO,15,Logistic Regression,0.9697686694612638,0.012740387544251048,0.9749537611642487,0.013091454545665055,0.9770187793427231,0.012741626122932878,0.9759219702448232,0.01015370651873239,0.9951078651062274,0.003677737116374245
LASSO,15,Random Forest,0.9581866169849402,0.018128489690747786,0.9707208492054784,0.020673315167960216,0.9630046948356807,0.0279289772316512,0.9664497691823971,0.014745399647329292,0.9928619174131785,0.004404260666638078
LASSO,15,XGBoost,0.9630926874708896,0.015240455630629014,0.9717934536221305,0.017647363695315034,0.9697261345852896,0.0227458353272914,0.9704927025701698,0.01232595351670147,0.99417477301362,0.003949477704840843
LASSO,20,Logistic Regression,0.9701164415463437,0.01321973858920581,0.9766262929796428,0.014070028776854114,0.9758920187793427,0.014865186381152643,0.9761615093031594,0.010532746923304265,0.9949470726165779,0.0042925278053313615
LASSO,20,Random Forest,0.9567706877814004,0.018430711852390938,0.9686732627665511,0.022846105662655436,0.9629890453834116,0.02935092695258785,0.9653432335809634,0.015061740395907295,0.9910052801737211,0.006106159418897296
LASSO,20,XGBoost,0.9645024064586245,0.013766547188028182,0.9712066059440408,0.013839921531749108,0.9725273865414711,0.023372486652715078,0.9716248552849563,0.011365183703704379,0.993459889396673,0.00430714494833241
LASSO + DODA,5,Logistic Regression,0.9595870206489675,0.010728337845140885,0.9722174538505503,0.016926320967410986,0.9636071987480439,0.01890656283206315,0.9676450116527127,0.008612252412135061,0.9932849725398039,0.005520205274490678
LASSO + DODA,5,Random Forest,0.9592361434559851,0.012620696013358794,0.9697651763484743,0.019371954456551647,0.9657981220657277,0.024649742521532066,0.9673830445513645,0.010311515713619832,0.9901590811015967,0.006849023944295095
LASSO + DODA,5,XGBoost,0.956072038503338,0.015625090322837203,0.9685343242159044,0.020852282449906192,0.961885758998435,0.026648721502606068,0.9647791699847538,0.012872049595702094,0.9913439660356628,0.0057680034286341775
LASSO + DODA,10,Logistic Regression,0.9662630026393417,0.015380702823399773,0.9760758127965885,0.016043323903262803,0.9703364632237872,0.02065137611633418,0.9730063774850337,0.012356370697892362,0.9943787444737331,0.004875708908469523
LASSO + DODA,10,Random Forest,0.9592392485638875,0.017170598036396315,0.9739376613833884,0.018927243346896324,0.9613145539906104,0.028992117244434318,0.9671713947724591,0.01418720243111922,0.9895973277217136,0.007645335058756928
LASSO + DODA,10,XGBoost,0.9574848625989754,0.020240144057893032,0.96680810197501,0.019296548403231053,0.9658059467918624,0.02947522681975154,0.9659507698891716,0.016623135122416362,0.9902377572931127,0.00689399278620798
LASSO + DODA,15,Logistic Regression,0.9708275112560162,0.013389915271776109,0.9789952024264735,0.017251737987013037,0.9747965571205007,0.017099503359336722,0.9767113995794031,0.010631076590593156,0.99437711973824,0.005175232040139965
LASSO + DODA,15,Random Forest,0.9588821611551002,0.018909751276149158,0.9713437711555138,0.020933577408757804,0.9635680751173709,0.03176668965216964,0.9669412363269697,0.015701722369064662,0.990804374047905,0.006249028366940319
LASSO + DODA,15,XGBoost,0.9613445117217823,0.018095934312362057,0.9700367488656596,0.015462891508910266,0.9685993740219092,0.02896542333989557,0.9689946460440246,0.01508786823626273,0.9926032508574271,0.00506034250384708
LASSO + DODA,20,Logistic Regression,0.9711721782331937,0.012357419210917868,0.9772995460543323,0.01495477341667853,0.9770266040688576,0.01614838223398433,0.977018387447309,0.009834024051709769,0.994452741427029,0.005388554897305161
LASSO + DODA,20,Random Forest,0.9578326346840552,0.018251411917875614,0.9728654255380025,0.021411304649979528,0.9602112676056338,0.0281419450955292,0.9660817273732252,0.014994684949218042,0.9904235858735531,0.006496790787243238
LASSO + DODA,20,XGBoost,0.9627449153858096,0.018336547313366813,0.9711471241770053,0.01610268738950371,0.9697026604068857,0.027699795299625404,0.9701328956843456,0.015300871685336684,0.9921650748591462,0.005753919213097809
