Run,Method,Top_K,Model,Accuracy,Precision,Recall,F1,ROC_AUC,Selected_Features
3,mRMR,20,Random Forest,0.9649122807017544,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9857804232804233,"worst perimeter, worst concave points, worst radius, mean concave points, mean perimeter, worst area, mean radius, mean area, mean concavity, worst concavity, worst compactness, worst texture, radius error, mean compactness, perimeter error, area error, worst symmetry, worst smoothness, mean texture, concave points error"
3,mRMR,20,XGBoost,0.956140350877193,0.9466666666666667,0.9861111111111112,0.9659863945578231,0.9877645502645502,"worst perimeter, worst concave points, worst radius, mean concave points, mean perimeter, worst area, mean radius, mean area, mean concavity, worst concavity, worst compactness, worst texture, radius error, mean compactness, perimeter error, area error, worst symmetry, worst smoothness, mean texture, concave points error"
3,mRMR + DODA,20,Logistic Regression,0.9824561403508771,0.972972972972973,1.0,0.9863013698630136,0.9854497354497354,"worst perimeter, worst concave points, worst radius, worst area, mean concave points, mean perimeter, mean radius, worst concavity, mean area, mean concavity, worst compactness, mean compactness, worst texture, radius error, worst symmetry, perimeter error, area error, worst smoothness, mean texture, mean symmetry"
3,mRMR + DODA,20,Random Forest,0.9649122807017544,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9791666666666666,"worst perimeter, worst concave points, worst radius, worst area, mean concave points, mean perimeter, mean radius, worst concavity, mean area, mean concavity, worst compactness, mean compactness, worst texture, radius error, worst symmetry, perimeter error, area error, worst smoothness, mean texture, mean symmetry"
3,mRMR + DODA,20,XGBoost,0.956140350877193,0.9466666666666667,0.9861111111111112,0.9659863945578231,0.986441798941799,"worst perimeter, worst concave points, worst radius, worst area, mean concave points, mean perimeter, mean radius, worst concavity, mean area, mean concavity, worst compactness, mean compactness, worst texture, radius error, worst symmetry, perimeter error, area error, worst smoothness, mean texture, mean symmetry"
4,mRMR,5,Logistic Regression,0.956140350877193,1.0,0.9305555555555556,0.9640287769784173,0.9937169312169312,"worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter"
4,mRMR,5,Random Forest,0.9385964912280702,0.9850746268656716,0.9166666666666666,0.9496402877697842,0.9930555555555556,"worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter"
4,mRMR,5,XGBoost,0.9298245614035088,0.9848484848484849,0.9027777777777778,0.9420289855072463,0.9897486772486772,"worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter"
4,mRMR + DODA,5,Logistic Regression,0.956140350877193,1.0,0.9305555555555556,0.9640287769784173,0.9937169312169312,"worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter"
4,mRMR + DODA,5,Random Forest,0.9385964912280702,0.9850746268656716,0.9166666666666666,0.9496402877697842,0.9935515873015873,"worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter"
4,mRMR + DODA,5,XGBoost,0.9298245614035088,0.9848484848484849,0.9027777777777778,0.9420289855072463,0.9897486772486772,"worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter"
4,mRMR,10,Logistic Regression,0.9385964912280702,1.0,0.9027777777777778,0.948905109489051,0.9953703703703703,"worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean concavity, mean radius, worst area, worst concavity, mean area"
4,mRMR,10,Random Forest,0.9385964912280702,0.9850746268656716,0.9166666666666666,0.9496402877697842,0.9917328042328041,"worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean concavity, mean radius, worst area, worst concavity, mean area"
4,mRMR,10,XGBoost,0.9035087719298246,0.9552238805970149,0.8888888888888888,0.920863309352518,0.9847883597883598,"worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean concavity, mean radius, worst area, worst concavity, mean area"
4,mRMR + DODA,10,Logistic Regression,0.9385964912280702,1.0,0.9027777777777778,0.948905109489051,0.9953703703703703,"worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, worst area, mean concavity, worst concavity, mean radius, mean area"
4,mRMR + DODA,10,Random Forest,0.9122807017543859,0.9696969696969697,0.8888888888888888,0.927536231884058,0.9912367724867726,"worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, worst area, mean concavity, worst concavity, mean radius, mean area"
4,mRMR + DODA,10,XGBoost,0.9035087719298246,0.9552238805970149,0.8888888888888888,0.920863309352518,0.9847883597883598,"worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, worst area, mean concavity, worst concavity, mean radius, mean area"
4,mRMR,15,Logistic Regression,0.9649122807017544,1.0,0.9444444444444444,0.9714285714285714,0.9986772486772486,"worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean concavity, mean radius, worst area, worst concavity, mean area, worst compactness, mean compactness, radius error, worst texture, perimeter error"
4,mRMR,15,Random Forest,0.9473684210526315,0.9852941176470589,0.9305555555555556,0.9571428571428572,0.9943783068783069,"worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean concavity, mean radius, worst area, worst concavity, mean area, worst compactness, mean compactness, radius error, worst texture, perimeter error"
4,mRMR,15,XGBoost,0.9385964912280702,0.9710144927536232,0.9305555555555556,0.950354609929078,0.9947089947089948,"worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean concavity, mean radius, worst area, worst concavity, mean area, worst compactness, mean compactness, radius error, worst texture, perimeter error"
