Run,Method,Top_K,Model,Accuracy,Precision,Recall,F1,ROC_AUC,Selected_Features
3,LASSO + DODA,20,Random Forest,0.9649122807017544,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9841269841269841,"worst radius, worst concave points, mean concave points, worst texture, radius error, worst symmetry, worst smoothness, mean radius, mean texture, mean perimeter, mean area, mean smoothness, mean compactness, mean concavity, mean symmetry, mean fractal dimension, texture error, perimeter error, area error, smoothness error"
3,LASSO + DODA,20,XGBoost,0.9649122807017544,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.982473544973545,"worst radius, worst concave points, mean concave points, worst texture, radius error, worst symmetry, worst smoothness, mean radius, mean texture, mean perimeter, mean area, mean smoothness, mean compactness, mean concavity, mean symmetry, mean fractal dimension, texture error, perimeter error, area error, smoothness error"
4,LASSO,5,Logistic Regression,0.956140350877193,1.0,0.9305555555555556,0.9640287769784173,0.9976851851851852,"worst radius, worst concave points, mean concave points, worst texture, radius error"
4,LASSO,5,Random Forest,0.9473684210526315,1.0,0.9166666666666666,0.9565217391304348,0.998015873015873,"worst radius, worst concave points, mean concave points, worst texture, radius error"
4,LASSO,5,XGBoost,0.9298245614035088,1.0,0.8888888888888888,0.9411764705882353,0.9986772486772486,"worst radius, worst concave points, mean concave points, worst texture, radius error"
4,LASSO + DODA,5,Logistic Regression,0.956140350877193,1.0,0.9305555555555556,0.9640287769784173,0.9976851851851852,"worst radius, worst concave points, mean concave points, worst texture, radius error"
4,LASSO + DODA,5,Random Forest,0.9473684210526315,1.0,0.9166666666666666,0.9565217391304348,0.998015873015873,"worst radius, worst concave points, mean concave points, worst texture, radius error"
4,LASSO + DODA,5,XGBoost,0.9298245614035088,1.0,0.8888888888888888,0.9411764705882353,0.9986772486772486,"worst radius, worst concave points, mean concave points, worst texture, radius error"
4,LASSO,10,Logistic Regression,0.9824561403508771,1.0,0.9722222222222222,0.9859154929577465,0.9996693121693121,"worst radius, worst concave points, mean concave points, worst texture, radius error, worst symmetry, worst smoothness, area error, compactness error, concave points error"
4,LASSO,10,Random Forest,0.9385964912280702,1.0,0.9027777777777778,0.948905109489051,0.9948743386243386,"worst radius, worst concave points, mean concave points, worst texture, radius error, worst symmetry, worst smoothness, area error, compactness error, concave points error"
