Fold,Method,Top_K,Model,Accuracy,Precision,Recall,F1,ROC_AUC,Selected_Features
3,LASSO + DODA,15,Logistic Regression,0.9736842105263158,0.96,1.0,0.9795918367346939,0.9851190476190477,"worst radius, worst concave points, mean concave points, worst texture, radius error, worst symmetry, worst smoothness, mean radius, mean texture, mean perimeter, mean area, mean smoothness, mean compactness, mean concavity, mean symmetry"
3,LASSO + DODA,15,Random Forest,0.9649122807017544,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9866071428571429,"worst radius, worst concave points, mean concave points, worst texture, radius error, worst symmetry, worst smoothness, mean radius, mean texture, mean perimeter, mean area, mean smoothness, mean compactness, mean concavity, mean symmetry"
3,LASSO + DODA,15,XGBoost,0.9649122807017544,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9851190476190477,"worst radius, worst concave points, mean concave points, worst texture, radius error, worst symmetry, worst smoothness, mean radius, mean texture, mean perimeter, mean area, mean smoothness, mean compactness, mean concavity, mean symmetry"
4,LASSO + DODA,15,Logistic Regression,0.9649122807017544,1.0,0.9444444444444444,0.9714285714285714,0.9996693121693121,"worst radius, worst concave points, mean concave points, worst texture, radius error, worst symmetry, worst smoothness, mean radius, mean texture, mean perimeter, mean area, mean smoothness, mean compactness, mean concavity, mean symmetry"
4,LASSO + DODA,15,Random Forest,0.9385964912280702,1.0,0.9027777777777778,0.948905109489051,0.9953703703703705,"worst radius, worst concave points, mean concave points, worst texture, radius error, worst symmetry, worst smoothness, mean radius, mean texture, mean perimeter, mean area, mean smoothness, mean compactness, mean concavity, mean symmetry"
4,LASSO + DODA,15,XGBoost,0.9473684210526315,1.0,0.9166666666666666,0.9565217391304348,1.0,"worst radius, worst concave points, mean concave points, worst texture, radius error, worst symmetry, worst smoothness, mean radius, mean texture, mean perimeter, mean area, mean smoothness, mean compactness, mean concavity, mean symmetry"
5,LASSO + DODA,15,Logistic Regression,0.9911504424778761,0.9861111111111112,1.0,0.993006993006993,0.9986586183769282,"worst radius, worst concave points, mean concave points, worst texture, radius error, worst smoothness, worst concavity, worst symmetry, mean texture, mean radius, mean perimeter, mean area, mean smoothness, mean compactness, mean concavity"
5,LASSO + DODA,15,Random Forest,0.9734513274336283,0.9722222222222222,0.9859154929577465,0.9790209790209791,0.9939637826961771,"worst radius, worst concave points, mean concave points, worst texture, radius error, worst smoothness, worst concavity, worst symmetry, mean texture, mean radius, mean perimeter, mean area, mean smoothness, mean compactness, mean concavity"
5,LASSO + DODA,15,XGBoost,0.9734513274336283,0.9722222222222222,0.9859154929577465,0.9790209790209791,0.9926224010731053,"worst radius, worst concave points, mean concave points, worst texture, radius error, worst smoothness, worst concavity, worst symmetry, mean texture, mean radius, mean perimeter, mean area, mean smoothness, mean compactness, mean concavity"
1,LASSO + DODA,20,Logistic Regression,0.956140350877193,0.9852941176470589,0.9436619718309859,0.9640287769784173,0.9937766131673764,"worst radius, worst concave points, worst texture, mean concave points, radius error, worst symmetry, worst smoothness, mean radius, mean texture, mean perimeter, mean area, mean smoothness, mean compactness, mean concavity, mean symmetry, mean fractal dimension, texture error, perimeter error, area error, smoothness error"
